"sku","fnsku","asin","product-name","product-group","brand","fulfilled-by","your-price","sales-price","longest-side","median-side","shortest-side","length-and-girth","unit-of-dimension","item-package-weight","unit-of-weight","product-size-tier","currency","estimated-fee-total","estimated-referral-fee-per-unit","estimated-variable-closing-fee","estimated-order-handling-fee-per-order","estimated-pick-pack-fee-per-unit","estimated-weight-handling-fee-per-unit","expected-fulfillment-fee-per-unit"
"PL-IL-BTL32A-6PK","X002HF4VG1","B085JZVVDF","Ilyapa 32 oz Amber Glass Beer Bottles for Home Brewing - 6 Pack with Airtight Rubber Seal Flip Caps","Kitchen","Ilyapa","Amazon","28.99","28.99","13.74","13.19","7.48","55.08","inches","9.92","pounds","UsLargeStandardSize","USD","12.13","4.35","0.00","--","--","--","7.78"
"PL-IL-BTL32C-6PK","X002HF4VF7","B085K88DNK","Ilyapa 32 Ounce Clear Swing Top Glass Beer Bottles for Home Brewing - Carbonated Drinks, Kombucha, Kefir, Soda, Juice, Fermentation, 6 Pack Glass Bottle with Airtight Rubber Seal Flip Caps","Kitchen","Ilyapa","Amazon","26.44","26.44","13.75","11.35","7.75","51.95","inches","9.45","pounds","UsLargeStandardSize","USD","11.75","3.97","0.00","--","--","--","7.78"
"PL-IL-SDH35-.25-B2","X002HF1745","B085K191R1","""2 Pack of Self Closing Door Hinges Oil Rubbed Bronze - 3 ½ x 3 ½ Inch Interior Hinges for Doors with 1/4"""" Radius""","Home Improvement","Ilyapa","Amazon","72.98","72.98","14.4","7.0","3.1","34.6","centimeters","629.0","grams","Standard","CAD","21.90","10.95","0.00","--","--","--","10.95"
"PL-IL-SDH35-.25-B2","X002HF1745","B085K191R1","Ilyapa Self Closing Door Hinges, 2 Pack, Oil Rubbed Bronze- 3 1/2 x 3 1/2 Inch Interior Spring Hinges for Doors - 1/4 Inch Radius","Home Improvement","Ilyapa","Amazon","16.99","16.99","5.67","2.76","1.22","13.62","inches","1.39","pounds","UsLargeStandardSize","USD","7.50","2.55","0.00","--","--","--","4.95"
"PL-IL-SDH35-.25-BK2","X002HF173V","B085JPYF5X","""2 Pack of Self Closing Door Hinges Black - 3 ½ x 3 ½ Inch Interior Hinges for Doors with 1/4"""" Radius""","Home Improvement","Ilyapa","Amazon","37.03","37.03","14.0","7.0","3.4","34.8","centimeters","644.01","grams","Standard","CAD","16.50","5.55","0.00","--","--","--","10.95"
"PL-IL-SDH35-.25-BK2","X002HF173V","B085JPYF5X","Ilyapa Self Closing Door Hinges, 2 Pack, Flat Black - 3 1/2 x 3 1/2 Inch Interior Spring Hinges for Doors - 1/4 Inch Radius","Home Improvement","Ilyapa","Amazon","18.99","18.99","5.51","2.76","1.34","13.7","inches","1.42","pounds","UsLargeStandardSize","USD","7.80","2.85","0.00","--","--","--","4.95"
"PL-IL-SDH4-SQ-B2","X002HF173L","B085JTG5Q6","2 Pack of Self Closing Door Hinges Oil Rubbed Bronze - 4 x 4 Inch Square Interior Hinges for Doors","Home Improvement","Ilyapa","Amazon","37.46","37.46","14.9","7.2","3.2","35.7","centimeters","878.02","grams","Standard","CAD","17.37","5.62","0.00","--","--","--","11.75"
"PL-IL-SDH4-SQ-B2","X002HF173L","B085JTG5Q6","Ilyapa Self Closing Door Hinges, 2 Pack, Oil Rubbed Bronze- 4x4 Inch Interior Spring Hinges for Doors - Square","Home Improvement","Ilyapa","Amazon","17.99","17.99","5.87","2.83","1.26","14.05","inches","1.94","pounds","UsLargeStandardSize","USD","7.65","2.70","0.00","--","--","--","4.95"
"PL-IL-SDH4-.625SQ-B2","X002HF173B","B085JRMVN7","""2 Pack of Self Closing Door Hinges Oil Rubbed Bronze - 4 x 4 Inch Interior Hinges for Doors with Square Corners 5/8"""" Radius""","Home Improvement","Ilyapa","Amazon","14.82","14.82","14.7","7.2","3.4","35.9","centimeters","872.98","grams","Standard","CAD","13.97","2.22","0.00","--","--","--","11.75"
"PL-IL-SDH4-.625SQ-B2","X002HF173B","B085JRMVN7","Ilyapa Self Closing Door Hinges, 2 Pack, Oil Rubbed Bronze- 4x4 Inch Interior Spring Hinges for Doors - 5/8 Inch Radius","Home Improvement","Ilyapa","Amazon","12.99","12.99","5.79","2.83","1.34","14.13","inches","1.92","pounds","UsLargeStandardSize","USD","6.90","1.95","0.00","--","--","--","4.95"
"PL-IL-SQBTL8C-12PK","X002HF0H2D","B085K9KNXS","Ilyapa 8 Ounce Clear Swing Top Glass Beer Bottles for Home Brewing - Carbonated Drinks, Kombucha, Kefir, Soda, Juice, Fermentation, 12 Pack Glass Bottle with Airtight Rubber Seal Flip Caps","Kitchen","Ilyapa","Amazon","27.99","27.99","10.35","8.86","7.91","43.89","inches","7.98","pounds","UsLargeStandardSize","USD","11.38","4.20","0.00","--","--","--","7.18"
"PL-IL-SDH4-.625SQ-S2","X002HEZX4V","B085J1ZGVL","""2 Pack of Self Closing Door Hinges Satin Nickel - 4 x 4 Inch Interior Hinges for Doors with Square Corners 5/8"""" Radius""","Home Improvement","Ilyapa","Amazon","35.53","35.53","15.8","7.0","3.3","36.4","centimeters","872.98","grams","Standard","CAD","17.08","5.33","0.00","--","--","--","11.75"
"PL-IL-SDH4-.625SQ-S2","X002HEZX4V","B085J1ZGVL","Ilyapa Self Closing Door Hinges, 2 Pack, Satin Nickel - 4x4 Inch Interior Spring Hinges for Doors - 5/8 Inch Radius","Home Improvement","Ilyapa","Amazon","29.99","29.99","6.22","2.76","1.3","14.33","inches","1.92","pounds","UsLargeStandardSize","USD","9.45","4.50","0.00","--","--","--","4.95"
"PL-IL-SDH4-SQ-BK2","X002HEZX4L","B085JNNDQT","2 Pack of Self Closing Door Hinges Black - 4 x 4 Inch Square Interior Hinges for Doors","Home Improvement","Ilyapa","Amazon","33.64","33.64","14.7","7.0","3.4","35.5","centimeters","884.01","grams","Standard","CAD","16.80","5.05","0.00","--","--","--","11.75"
"PL-IL-SDH4-SQ-BK2","X002HEZX4L","B085JNNDQT","Ilyapa Self Closing Door Hinges, 2 Pack, Flat Black - 4x4 Inch Interior Spring Hinges for Doors - Square","Home Improvement","Ilyapa","Amazon","14.99","14.99","5.79","2.76","1.34","13.98","inches","1.95","pounds","UsLargeStandardSize","USD","7.20","2.25","0.00","--","--","--","4.95"
"PL-IL-SDH4-.625SQ-BK2","X002HEZX4B","B085JTNRM5","""2 Pack of Self Closing Door Hinges Black - 4 x 4 Inch Interior Hinges for Doors with Square Corners 5/8"""" Radius""","Home Improvement","Ilyapa","Amazon","45.22","45.22","14.3","7.01","3.51","35.33","centimeters","898.02","grams","Standard","CAD","18.53","6.78","0.00","--","--","--","11.75"
"PL-IL-SDH4-.625SQ-BK2","X002HEZX4B","B085JTNRM5","Ilyapa Self Closing Door Hinges, 2 Pack, Flat Black - 4x4 Inch Interior Spring Hinges for Doors - 5/8 Inch Radius","Home Improvement","Ilyapa","Amazon","14.99","14.99","5.63","2.76","1.38","13.91","inches","1.98","pounds","UsLargeStandardSize","USD","7.20","2.25","0.00","--","--","--","4.95"
"PL-IL-SDH4-.25-S2","X002HEZX3R","B085JWH4XP","""2 Pack of Self Closing Door Hinges Satin Nickel - 4 x 4 Inch Interior Hinges for Doors with 1/4"""" Radius""","Home Improvement","Ilyapa","Amazon","35.98","35.98","14.5","6.9","3.6","35.5","centimeters","869.99","grams","Standard","CAD","17.15","5.40","0.00","--","--","--","11.75"
"PL-IL-SDH4-.25-S2","X002HEZX3R","B085JWH4XP","Ilyapa Self Closing Door Hinges, 2 Pack, Satin Nickel - 4x4 Inch Interior Spring Hinges for Doors - 1/4 Inch Radius","Home Improvement","Ilyapa","Amazon","21.99","21.99","5.71","2.72","1.42","13.98","inches","1.92","pounds","UsLargeStandardSize","USD","8.25","3.30","0.00","--","--","--","4.95"
"PL-IL-SDH4-.25-B2","X002HEWXUN","B085JY36TW","""2 Pack of Self Closing Door Hinges Oil Rubbed Bronze - 4 x 4 Inch Interior Hinges for Doors with 1/4"""" Radius""","Home Improvement","Ilyapa","Amazon","45.11","45.11","14.5","6.8","3.4","34.9","centimeters","869.99","grams","Standard","CAD","18.52","6.77","0.00","--","--","--","11.75"
"PL-IL-SDH4-.25-B2","X002HEWXUN","B085JY36TW","Ilyapa Self Closing Door Hinges, 2 Pack, Oil Rubbed Bronze- 4x4 Inch Interior Spring Hinges for Doors - 1/4 Inch Radius","Home Improvement","Ilyapa","Amazon","24.00","24.00","5.71","2.68","1.34","13.74","inches","1.92","pounds","UsLargeStandardSize","USD","8.55","3.60","0.00","--","--","--","4.95"
"PL-IL-SDH4-SQ-S2","X002HEWXU3","B085JRLJ95","2 Pack of Self Closing Door Hinges Satin Nickel - 4 x 4 Inch Square Interior Hinges for Doors","Home Improvement","Ilyapa","Amazon","39.66","39.66","14.6","6.9","3.4","35.2","centimeters","872.98","grams","Standard","CAD","17.70","5.95","0.00","--","--","--","11.75"
"PL-IL-SDH4-SQ-S2","X002HEWXU3","B085JRLJ95","Ilyapa Self Closing Door Hinges, 2 Pack, Satin Nickel - 4x4 Inch Interior Spring Hinges for Doors - Square","Home Improvement","Ilyapa","Amazon","13.99","13.99","5.75","2.72","1.34","13.86","inches","1.92","pounds","UsLargeStandardSize","USD","7.05","2.10","0.00","--","--","--","4.95"
"PL-IL-SDH4-.25-BK2","X002HEWXSZ","B085JXH658","""2 Pack of Self Closing Door Hinges Black - 4 x 4 Inch Interior Hinges for Doors with 1/4"""" Radius""","Home Improvement","Ilyapa","Amazon","36.19","36.19","14.2","7.1","3.3","35.0","centimeters","874.98","grams","Standard","CAD","17.18","5.43","0.00","--","--","--","11.75"
"PL-IL-SDH4-.25-BK2","X002HEWXSZ","B085JXH658","Ilyapa Self Closing Door Hinges, 2 Pack, Flat Black - 4x4 Inch Interior Spring Hinges for Doors - 1/4 Inch Radius","Home Improvement","Ilyapa","Amazon","17.00","17.00","5.59","2.8","1.3","13.78","inches","1.93","pounds","UsLargeStandardSize","USD","7.50","2.55","0.00","--","--","--","4.95"
"PL-IL-SDH35-.25-S2","X002HEWXSP","B085JTDLBD","""2 Pack of Self Closing Door Hinges Satin Nickel - 3 ½ x 3 ½ Inch Interior Hinges for Doors with 1/4"""" Radius""","Home Improvement","Ilyapa","Amazon","73.02","73.02","14.5","6.91","3.4","35.13","centimeters","640.02","grams","Standard","CAD","21.90","10.95","0.00","--","--","--","10.95"
"PL-IL-SDH35-.25-S2","X002HEWXSP","B085JTDLBD","Ilyapa Self Closing Door Hinges, 2 Pack, Satin Nickel - 3 1/2 x 3 1/2 Inch Interior Spring Hinges for Doors - 1/4 Inch Radius","Home Improvement","Ilyapa","Amazon","36.99","36.99","5.71","2.72","1.34","13.83","inches","1.41","pounds","UsLargeStandardSize","USD","10.50","5.55","0.00","--","--","--","4.95"
"PL-BCL-S40BL-FN","X002HAHFPZ","B07BKBHR6C","""Barcaloo 40"""" Flying Saucer Tree Swing - Blue, 600 lb Weight Capacity, Fully Assembled, Easy Setup""","Toys","Barcaloo","Amazon","39.99","39.99","40.5","40.0","3.4","127.29","inches","10.65","pounds","UsMediumOversize","USD","32.58","6.00","0.00","--","--","--","26.58"
"PL-IFC-PW12-2PK","X002GYYFFF","B0851ML92H","12 Gauge Primary Wire - 2 Roll Red & Black Pack - 100 Ft of Copper Clad Aluminum Wire per Roll","Home Improvement","Iron Forge Cable","Amazon","24.99","24.99","7.72","4.17","3.9","23.86","inches","2.77","pounds","UsLargeStandardSize","USD","9.43","3.75","0.00","--","--","--","5.68"
"PL-IL-JO16-NO-WH","X002GY3885","B084ZZRRSH","Ilyapa Wall Mounted Jewelry Organizer Shelf, Rustic White Wood - Necklace Holder, Earring and Bracelet Hanger Rack","Home","Ilyapa","Amazon","40.85","40.85","41.71","14.1","8.41","86.72","centimeters","829.98","grams","Standard","CAD","17.88","6.13","0.00","--","--","--","11.75"
"PL-IL-JO16-NO-WH","X002GY3885","B084ZZRRSH","Ilyapa Wall Mounted Jewelry Organizer Shelf, Rustic White Wood - Necklace Holder, Earring and Bracelet Hanger Rack","Home","Ilyapa","Amazon","18.22","18.22","16.42","5.55","3.31","34.14","inches","1.83","pounds","UsLargeStandardSize","USD","8.41","2.73","0.00","--","--","--","5.68"
"PL-IFT-PTOL-NAT","X002GXZOBZ","B085112W42","Power Tool Organizer for Garage - Fully Assembled Wood Tool Chest and Drill Charging Station - Power Strip Included - Great Workshop Organization and Storage Gift for Men","Home Improvement","Iron Forge Tools","Amazon","103.71","103.71","50.01","34.8","25.4","170.41","centimeters","4898.98","grams","Oversize","CAD","48.59","15.56","0.00","--","--","--","33.03"
"PL-IFT-PTOL-NAT","X002GXZOBZ","B085112W42","Power Tool Organizer for Garage - Fully Assembled Wood Tool Chest and Drill Charging Station - Power Strip Included - Great Workshop Organization and Storage Gift for Men","Home Improvement","Iron Forge Tools","Amazon","64.99","64.99","19.69","13.7","10.0","67.09","inches","10.8","pounds","UsSmallOversize","USD","25.63","9.75","0.00","--","--","--","15.88"
"PL-IL-JO16-NO-BN","X002GXY8IZ","B084ZZK7YY","Ilyapa Wall Mounted Jewelry Organizer Shelf, Rustic Wood - Necklace Holder, Earring and Bracelet Hanger Rack","Home","Ilyapa","Amazon","17.99","17.99","16.18","5.71","3.39","34.37","inches","1.37","pounds","UsLargeStandardSize","USD","8.38","2.70","0.00","--","--","--","5.68"
"PL-IL-KNB-DUM-ORB-6PK-A","X002GWPJGV","B084YZ96XV","Ilyapa Half Dummy Door Knob for Hall/Closet or French Doors - Colonial, Oil Rubbed Bronze Interior Keyless Non Turning Round Door Handle, Oil Rubbed Bronze, 6 Pack","Home Improvement","Ilyapa","Amazon","29.99","29.99","11.8","7.9","7.8","43.2","inches","6.95","pounds","UsLargeStandardSize","USD","11.38","4.50","0.00","--","--","--","6.88"
"PL-IL-HLDB-TD-BK-A","X002GWPEZH","B084YZ5K91","Traditional Style Front Door Exterior Handleset - Elegant Lock Set Handle Hardware with Single Cylinder Deadbolt Lock and Knob - Improved Classic Matte Black Finish","Home Improvement","Ilyapa","Amazon","70.75","70.75","37.01","19.61","9.19","94.62","centimeters","1470.0","grams","Standard","CAD","23.16","10.61","0.00","--","--","--","12.55"
"PL-IL-HLDB-TD-BK-A","X002GWPEZH","B084YZ5K91","Ilyapa Front Entry Door Handleset with Deadbolt - Traditional - Matte Black Elegant Exterior Lock Handle with Single Cylinder Deadbolt and Knob, Matte Black","Home Improvement","Ilyapa","Amazon","32.99","32.99","14.57","7.72","3.62","37.25","inches","3.24","pounds","UsLargeStandardSize","USD","10.93","4.95","0.00","--","--","--","5.98"
"PL-IL-DM17X36RW","X002GNUPC3","B06XDSX9WX","Office Desk Mat Clear Textured - 36 x 20 Inch Plastic Computer Mat for Desk","Office Products","Ilyapa","Amazon","49.37","41.49","42.67","9.14","8.64","78.23","centimeters","816.01","grams","Standard","CAD","17.97","6.22","0.00","--","--","--","11.75"
"PL-IL-DM17X36RW","X002GNUPC3","B06XDSX9WX","Office Desk Pad, Clear Textured Desk Mat - 36 x 16.5” Inch Plastic Full Desk Mouse Pad, Computer Desk Mat for Home or Office (36 x 16.5” Inch, Clear)","Office Products","Ilyapa","Amazon","16.99","16.99","16.8","3.6","3.4","30.8","inches","1.8","pounds","UsLargeStandardSize","USD","7.50","2.55","0.00","--","--","--","4.95"
"PL-IL-CPUU-360-BL","X002GIIJ99","B084KQVDSP","Ilyapa Under Desk Computer Mount with 360 Degree Swivel - CPU Holder for PC Desktop Tower","Office Products","Ilyapa","Amazon","56.13","56.13","37.49","18.69","18.49","111.86","centimeters","3279.02","grams","Standard","CAD","24.17","8.42","0.00","--","--","--","15.75"
"PL-IL-CPUU-360-BL","X002GIIJ99","B084KQVDSP","Ilyapa Under Desk Computer Mount with 360 Degree Swivel - CPU Holder for PC Desktop Tower","Office Products","Ilyapa","Amazon","30.04","30.04","14.76","7.36","7.28","44.04","inches","7.23","pounds","UsLargeStandardSize","USD","11.69","4.51","0.00","--","--","--","7.18"
"PL-IL-CPUC-BL","X002GIEAKB","B084KHT23B","Ilyapa PC Computer Tower Stand with Wheels - Adjustable Mobile CPU Holder Cart for Desktop","Office Products","Ilyapa","Amazon","28.08","28.08","26.7","15.7","14.1","86.3","centimeters","1668.99","grams","Standard","CAD","16.76","4.21","0.00","--","--","--","12.55"
"PL-IL-CPUC-BL","X002GIEAKB","B084KHT23B","Ilyapa PC Computer Tower Stand with Wheels - Adjustable Mobile CPU Holder Cart for Desktop","Office Products","Ilyapa","Amazon","16.99","16.99","10.51","6.18","5.55","33.98","inches","3.68","pounds","UsLargeStandardSize","USD","8.53","2.55","0.00","--","--","--","5.98"
"PL-IL-CPUU-STA-SIL","X002GIEAK1","B084KW761C","Ilyapa Under Desk Computer Mount, Heavy Duty Steel - Durable CPU Holder for PC Desktop Tower","Office Products","Ilyapa","Amazon","60.24","60.24","47.75","21.34","3.05","96.52","centimeters","3038.98","grams","Oversize","CAD","31.67","9.04","0.00","--","--","--","22.63"
"PL-IL-CPUU-STA-SIL","X002GIEAK1","B084KW761C","Ilyapa Under Desk Computer Mount, Heavy Duty Steel - Durable CPU Holder for PC Desktop Tower","Office Products","Ilyapa","Amazon","39.99","39.99","18.8","8.4","1.2","38.0","inches","6.7","pounds","UsSmallOversize","USD","16.94","6.00","0.00","--","--","--","10.94"
"PL-IL-TB25x15x13-WHT-2PK","X002GBAPNT","B084CZZDCQ","Ilyapa Wood Tissue Box Cover, 2 Pack Rectangular - Rustic Farmhouse White Wooden Tissue Holders","Home","Ilyapa","Amazon","23.99","23.99","13.07","10.67","5.75","45.91","inches","1.72","pounds","UsLargeStandardSize","USD","10.18","3.60","0.00","--","--","--","6.58"
"PL-IL-SDH35-B2-A","X002FTAUTB","B083XKVG1G","Self Closing Door Hinges, 2 Pack, Oil Rubbed Bronze - 3 ½ x 3 ½ Inch Interior Spring Hinges for Doors","Home Improvement","Ilyapa","Amazon","34.40","34.40","14.7","7.5","2.9","35.5","centimeters","625.0","grams","Standard","CAD","16.11","5.16","0.00","--","--","--","10.95"
"PL-IL-SDH35-B2-A","X002FTAUTB","B083XKVG1G","Ilyapa Self Closing Door Hinges, 2 Pack, Oil Rubbed Bronze - 3 ½ x 3 ½ Inch Interior Spring Hinges for Doors","Home Improvement","Ilyapa","Amazon","16.99","16.99","5.79","2.95","1.14","13.98","inches","1.38","pounds","UsLargeStandardSize","USD","7.50","2.55","0.00","--","--","--","4.95"
"PL-IL-SDH4-B2-A","X002FSTZ2P","B083XTP5B8","Self Closing Door Hinges, 2 Pack, Oil Rubbed Bronze - 4x4 Inch Interior Spring Hinges for Doors","Home Improvement","Ilyapa","Amazon","37.31","37.31","14.3","7.1","3.1","34.7","centimeters","864.0","grams","Standard","CAD","17.35","5.60","0.00","--","--","--","11.75"
"PL-IL-SDH4-B2-A","X002FSTZ2P","B083XTP5B8","Ilyapa Self Closing Door Hinges, 2 Pack, Oil Rubbed Bronze - 4x4 Inch Interior Spring Hinges for Doors","Home Improvement","Ilyapa","Amazon","17.99","17.99","5.63","2.8","1.22","13.66","inches","1.9","pounds","UsLargeStandardSize","USD","7.65","2.70","0.00","--","--","--","4.95"
"PL-IL-SDH4-S2-A","X002FSTYZN","B083XFSY5Z","Self Closing Door Hinges, 2 Pack, Satin Nickel - 4x4 Inch Interior Spring Hinges for Doors","Home Improvement","Ilyapa","Amazon","34.86","34.86","14.48","6.86","3.3","34.8","centimeters","862.01","grams","Standard","CAD","16.98","5.23","0.00","--","--","--","11.75"
"PL-IL-SDH4-S2-A","X002FSTYZN","B083XFSY5Z","Ilyapa Self Closing Door Hinges, 2 Pack, Satin Nickel - 4x4 Inch Interior Spring Hinges for Doors","Home Improvement","Ilyapa","Amazon","15.99","15.99","5.7","2.7","1.3","13.7","inches","1.9","pounds","UsLargeStandardSize","USD","7.35","2.40","0.00","--","--","--","4.95"
"PL-IL-SDH35-S2-A","X002FSSQ07","B083XCFG7V","Self Closing Door Hinges, 2 Pack, Satin Nickel - 3 ½ x 3 ½ Inch Interior Spring Hinges for Doors","Home Improvement","Ilyapa","Amazon","39.69","39.69","14.1","7.1","3.0","34.3","centimeters","629.99","grams","Standard","CAD","16.90","5.95","0.00","--","--","--","10.95"
"PL-IL-SDH35-S2-A","X002FSSQ07","B083XCFG7V","Ilyapa Self Closing Door Hinges, 2 Pack, Satin Nickel - 3 ½ x 3 ½ Inch Interior Spring Hinges for Doors","Home Improvement","Ilyapa","Amazon","16.59","16.59","5.55","2.8","1.18","13.5","inches","1.39","pounds","UsLargeStandardSize","USD","7.44","2.49","0.00","--","--","--","4.95"
"PL-IL-SDH35-BK2-A","X002FSSPZX","B083XDJC6H","Self Closing Door Hinges, 2 Pack, Black - 3 ½ x 3 ½ Inch Interior Spring Hinges for Doors","Home Improvement","Ilyapa","Amazon","50.34","50.34","14.2","7.0","3.2","34.6","centimeters","631.99","grams","Standard","CAD","18.50","7.55","0.00","--","--","--","10.95"
"PL-IL-SDH35-BK2-A","X002FSSPZX","B083XDJC6H","Ilyapa Self Closing Door Hinges, 2 Pack, Black - 3 ½ x 3 ½ Inch Interior Spring Hinges for Doors","Home Improvement","Ilyapa","Amazon","29.44","29.44","5.59","2.76","1.26","13.62","inches","1.39","pounds","UsLargeStandardSize","USD","9.37","4.42","0.00","--","--","--","4.95"
"PL-PP-CHB-SCORE-2PK-A","X002FJTNDP","B083M8DY7J","Play Platoon Cornhole Scoreboard Metal Decal 2 Pack with 4 Magnetic Score Keepers for Corn Hole Boards","Sports","Play Platoon","Amazon","16.99","16.99","17.68","2.32","0.75","23.82","inches","0.77","pounds","UsLargeStandardSize","USD","6.80","2.55","0.00","--","--","--","4.25"
"PL-IFC-WPB-BK","X002FINOGN","B083L4WMVK","Weatherproof Extension Cord Connection Box - Waterproof Outdoor Cover for Electrical Connections, Black","Home Improvement","Iron Forge Cable","Amazon","31.99","31.99","14.68","9.53","6.06","45.86","inches","2.72","pounds","UsLargeStandardSize","USD","11.68","4.80","0.00","--","--","--","6.88"
"PL-IFC-163BSPLT40","X002FILOPV","B083L8PPQ2","1 to 3 Extension Cord Splitter - 28 Foot Black Power Cord Splitter- 16/3 SJTW Outdoor Outlet & Plug Splitter Cable","Home Improvement","Iron Forge Cable","Amazon","21.95","21.95","12.56","11.3","2.64","40.44","inches","3.55","pounds","UsLargeStandardSize","USD","9.27","3.29","0.00","--","--","--","5.98"
